encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,fit_mode,n_fit,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,raw,0.084670616591157,0.024252036353743876,0.1107344372755605,4.0,nan,nan,nan,0.9357975721359253,71.82169657919779,0.12359488010406494,0.8754258751869202,0.5151693000007072
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,centered,0.09381209888677168,0.027784418715740253,0.11781702062503932,4.0,nan,nan,nan,0.02694900520145893,73.53671499926631,0.11527679115533829,-0.0024016937240958214,0.36598290000256384
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,abtt-1,0.0884680540735334,0.027354558722229787,0.11236228298231618,4.0,nan,nan,nan,0.024846265092492104,86.7045854502647,0.08987141400575638,-0.0028561127837747335,0.3649167000039597
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,abtt-3,0.08260378659533327,0.02693220346437224,0.10682497062433494,4.0,nan,nan,nan,0.02202276885509491,107.2862389361332,0.05584114044904709,-0.0014989821938797832,0.36565020000125514
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,abtt-10,0.07642794298722859,0.02834933204340846,0.09980756454396403,4.0,nan,nan,nan,0.011658471077680588,144.0214317438435,0.03686996549367905,-0.0007630917825736105,0.36827059999632183
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,abtt-30,0.07202940315047486,0.02747133646842096,0.09533692987347911,4.0,nan,nan,nan,0.0074672517366707325,195.93237331438556,0.022086160257458687,8.029303717194125e-05,0.3700349999999162
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,whiten-a0.2,0.1012915326249101,0.03149109612778293,0.12723042854659392,3.0,nan,nan,nan,0.02211560495197773,138.86837137682485,0.0723748728632927,-0.0018408307805657387,0.39573530000052415
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,whiten-a0.3,0.10513098985333244,0.03356047822191865,0.13249169003446157,3.0,nan,nan,nan,0.01976439356803894,194.53363666934837,0.05384447053074837,-0.0015222950605675578,0.39539919999515405
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,whiten-a0.4,0.10873829803158244,0.035751677788948326,0.13752393508897984,3.0,nan,nan,nan,0.01742008700966835,270.8785978339646,0.03808361291885376,-0.001220281352289021,0.39628840000659693
MERT-v1-95M,m-a-p/MERT-v1-95M,SHS100K__1f275677,SHS100K,7,6821,0,transductive,6821,0.01525257620960474,5.553330879592977e-07,27465.635562350384,72.52088165283203,whiten-a0.5,0.1115597029974166,0.03788380038681752,0.1423828894353823,2.0,nan,nan,nan,0.015075954608619213,367.5394969819442,0.025489702820777893,-0.0009673155727796257,0.3857008999984828
