encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,raw,0.16973414152578142,0.16275664287987987,0.23698190062315144,3.0,nan,nan,nan,0.876198410987854,78.50452909993017,0.11527526378631592,0.7680549621582031,81.4254904999998
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,centered,0.17768533391297422,0.16474792475540048,0.24240802350930185,3.0,nan,nan,nan,0.019600629806518555,80.48160280108712,0.1081307902932167,0.001759942271746695,74.13120240000035
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,abtt-1,0.17975062757693866,0.16517504892337678,0.24442821736505405,3.0,nan,nan,nan,0.017065417021512985,93.81105008412871,0.09152853488922119,0.0004984205006621778,73.99617400000034
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,abtt-3,0.24255100704613086,0.1943139032484991,0.30051564201016107,3.0,nan,nan,nan,0.012866627424955368,118.3406345950384,0.058000706136226654,-0.0001911915751406923,68.93104319999975
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,abtt-10,0.31903882091323343,0.23923085558424662,0.3707163274202788,3.0,nan,nan,nan,0.01115396898239851,158.71665239661735,0.03485042229294777,-0.0004972242750227451,74.8205911
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,whiten-a0.5,0.3275974768655144,0.24625267620567845,0.37610042971092483,2.0,nan,nan,nan,0.009689020924270153,464.7574849566068,0.021892162039875984,0.00024223489162977785,70.28634149999971
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,whiten-a0.7,0.3653115746657653,0.26373680371777736,0.403785258153795,2.0,nan,nan,nan,0.006673225201666355,734.7548423512443,0.007903377525508404,3.319630559417419e-05,69.82056950000015
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,whiten-a1.0,0.3814796725573102,0.27484299275662644,0.41958001727951444,2.0,nan,nan,nan,0.003404536284506321,903.4338467573863,0.002325784880667925,-0.0001653888903092593,69.78689650000024
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,whiten-a1.0-erel-1e-3,0.3735494537927073,0.26630440126075505,0.4086263885825768,2.0,nan,nan,nan,0.005351684521883726,696.8673636435343,0.00378422811627388,8.817081834422424e-05,69.5495836
MuQ,OpenMuQ/MuQ-large-msd-iter,VGMIDITVar-timbre__005f6eeb,VGMIDITVar-timbre,11,102960,8,0.027740219607949257,6.290886561677311e-11,440958827.2809835,79.32949829101562,whiten-a1.0-erel-1e-2,0.3466981244676731,0.25094527500895414,0.38752163695140723,2.0,nan,nan,nan,0.008548993617296219,404.17626481124876,0.008647066541016102,-9.464371396461502e-05,70.50488499999983
