encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,fit_mode,n_fit,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,raw,0.14854083485076533,0.04349470000428427,0.17645206822865034,2.0,nan,nan,nan,0.6760008931159973,67.01806792578827,0.10797689110040665,0.45585665106773376,0.5342486000008648
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,centered,0.1535283736510481,0.04498629392406799,0.1796288139957827,2.0,nan,nan,nan,0.02207876183092594,65.59677387202976,0.11141549795866013,-0.002371016889810562,0.37596920000214595
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,abtt-1,0.14440427542382298,0.04370328260995551,0.17302287036818317,2.0,nan,nan,nan,0.021191425621509552,75.76057721019302,0.09231512993574142,-0.002449425868690014,0.380426499999885
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,abtt-3,0.14298924851638023,0.04391448703258487,0.17255386883535476,2.0,nan,nan,nan,0.018025754019618034,90.83911245297601,0.06904636323451996,-0.0005980327841825783,0.37718260000110604
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,abtt-10,0.11397640813887078,0.04228412989530947,0.1450150014840535,2.0,nan,nan,nan,0.007169424090534449,130.14118750121625,0.0468481108546257,-0.0009518524166196585,0.38609140000335174
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,abtt-30,0.09603648361452773,0.040475293616321184,0.12591319041326096,2.0,nan,nan,nan,0.004849509336054325,188.52554101402683,0.02229706570506096,-0.0016111144796013832,0.36712379999517
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.2,0.15653756270101826,0.04622211183358916,0.1839545414807091,2.0,nan,nan,nan,0.022648906335234642,123.93089141558433,0.07314575463533401,-0.001706515671685338,0.39166950000071665
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.3,0.15683373955962912,0.04684343719555251,0.1848991999070583,2.0,nan,nan,nan,0.022078242152929306,175.67829301573914,0.055864498019218445,-0.0013841905165463686,0.3898833999992348
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.4,0.15589127047986187,0.04722241837139602,0.18511004362883682,2.0,nan,nan,nan,0.020791446790099144,249.24145534003705,0.04063107818365097,-0.001087114098481834,0.38310599999385886
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.5,0.15307404215528436,0.04749277820949944,0.18375718901168706,2.0,nan,nan,nan,0.018811481073498726,345.8387195764616,0.02797507867217064,-0.0008229342638514936,0.3834659000058309
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.6,0.14784360342879427,0.04730852550043651,0.181190952354038,2.0,nan,nan,nan,0.01630358211696148,457.9606992670164,0.018182845786213875,-0.0005934892687946558,0.3827106999960961
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.7,0.13954508259586346,0.04677583642989089,0.17605063630634718,2.0,nan,nan,nan,0.01354438066482544,568.1469197720256,0.01119004562497139,-0.00039772019954398274,0.3918788000009954
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.8,0.12807424405687734,0.04612201443571461,0.16781427466081586,2.0,nan,nan,nan,0.010837431997060776,655.9658829590231,0.006606149021536112,-0.0002347697300137952,0.3890752000006614
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a0.9,0.11422102946512676,0.04495771401359038,0.1555080012095555,2.0,nan,nan,nan,0.008423028513789177,708.7438696458245,0.0038788130041211843,-0.00010448912507854402,0.3885528000027989
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a1.0,0.09972581141909592,0.043460866453941475,0.13965605331730632,2.0,nan,nan,nan,0.006432370748370886,726.1545221769537,0.0025649212766438723,-5.930543011345435e-06,0.3831071999957203
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a1.0-erel-1e-3,0.12357207349939972,0.0460195718458057,0.16461345267932267,2.0,nan,nan,nan,0.009138284251093864,567.4778865851462,0.0048409863375127316,-0.0002538578410167247,0.38985029999457765
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a1.0-erel-1e-2,0.14126626268658857,0.0472693996902434,0.17809392473880373,2.0,nan,nan,nan,0.01299243327230215,333.360221608397,0.010523272678256035,-0.0008408307912759483,0.37978909999947064
CLaMP3,CLaMP3,SHS100K__482b80fc,SHS100K,11,6821,0,transductive,6821,0.05831779167056084,3.5206642223784e-06,16564.428751789343,67.99707794189453,whiten-a1.0-erel-1e-1,0.15429934289750422,0.047225281424146476,0.1851308660955411,2.0,nan,nan,nan,0.01893564499914646,165.39364212108424,0.02842487394809723,-0.0014005193952471018,0.4131968000001507
