encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
MERT-v1-95M,m-a-p/MERT-v1-95M,VGMIDITVar-timbre__75764d50,VGMIDITVar-timbre,11,102960,8,0.027282219380140305,1.3117779928961681e-07,207978.93795966273,76.92142486572266,raw,0.057370522075719396,0.07036538640489091,0.10005076120802214,4.0,0.2704972699401912,0.2471281957756792,0.023369074164511977,0.8901696801185608,76.3988421338068,0.1253540813922882,0.7928182482719421,553.5801263999997
MERT-v1-95M,m-a-p/MERT-v1-95M,VGMIDITVar-timbre__75764d50,VGMIDITVar-timbre,11,102960,8,0.027282219380140305,1.3117779928961681e-07,207978.93795966273,76.92142486572266,centered,0.06208226086818538,0.07289934553829744,0.1046367980431434,4.0,0.27401072155431605,0.2718825587638647,0.00212816279045136,0.024457504972815514,77.85175358377887,0.11773145198822021,0.0010559806833043694,549.7924846999995
MERT-v1-95M,m-a-p/MERT-v1-95M,VGMIDITVar-timbre__75764d50,VGMIDITVar-timbre,11,102960,8,0.027282219380140305,1.3117779928961681e-07,207978.93795966273,76.92142486572266,whiten-a1.0,0.133466178719061,0.1329759120608831,0.2020654807615122,3.0,0.3177799308024214,0.3662196187786595,-0.0484396879762381,0.005116661079227924,695.1730746915213,0.0027924319729208946,-0.00018460802675690502,484.8453094000006
