encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,fit_mode,n_fit,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,raw,0.37293872886511964,0.55,0.28125,7.0,nan,nan,nan,0.9404081106185913,50.12309491798084,0.12480444461107254,0.8835069537162781,0.03538060000209953
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,centered,0.39867410342558285,0.59375,0.30625,5.0,nan,nan,nan,0.028658349066972733,52.68607437211918,0.11313842236995697,-0.005885216407477856,0.02917159999924479
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,abtt-1,0.38336661471403205,0.60625,0.275,5.0,nan,nan,nan,0.024164145812392235,58.80522261415566,0.10429202765226364,-0.005727238953113556,0.027791900000011083
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,abtt-3,0.4231164596538292,0.625,0.3375,5.0,nan,nan,nan,0.015352962538599968,67.74713462634521,0.06296362727880478,-0.006646398920565844,0.03084099999978207
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,abtt-10,0.38521567974821663,0.55,0.30625,8.0,nan,nan,nan,0.014290621504187584,77.63344519842126,0.04370298236608505,-0.008093291893601418,0.028384999997797422
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,abtt-30,0.2055065487336833,0.3875,0.13125,24.5,nan,nan,nan,0.007628166116774082,84.95174239730657,0.030510295182466507,-0.006663929205387831,0.027887500000360887
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.2,0.4325934432912618,0.66875,0.325,4.0,nan,nan,nan,0.02188369818031788,74.80381804064925,0.07736325263977051,-0.006185294594615698,0.03229569999894011
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.3,0.45758204912708605,0.6875,0.35625,3.5,nan,nan,nan,0.01849488355219364,88.19168564429165,0.061893314123153687,-0.006284244358539581,0.03159059999961755
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.4,0.47504198684182486,0.69375,0.36875,3.0,nan,nan,nan,0.01518260221928358,102.59809042062415,0.048316776752471924,-0.006348920054733753,0.03079780000189203
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.5,0.48616486582905055,0.7,0.375,3.0,nan,nan,nan,0.012014827691018581,117.22881765225965,0.03675207123160362,-0.0063823820091784,0.0313955999990867
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.6,0.5064986519166268,0.70625,0.39375,3.0,nan,nan,nan,0.00905730202794075,131.0361215821499,0.02721637487411499,-0.006389820948243141,0.030049100001633633
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.7,0.5172810662130359,0.73125,0.40625,2.5,nan,nan,nan,0.006361829116940498,142.89315282945458,0.019618328660726547,-0.006377706304192543,0.030082900000707014
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.8,0.53200626122416,0.74375,0.4125,2.0,nan,nan,nan,0.003961107227951288,151.82983562001178,0.013770688325166702,-0.006352799478918314,0.032835900001373375
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a0.9,0.5452802365529351,0.75625,0.43125,2.0,nan,nan,nan,0.0019342339364811778,157.24304467082965,0.009420948103070259,-0.006321216467767954,0.030597899996791966
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a1.0,0.06708084415295161,0.14375,0.025,75.0,nan,nan,nan,0.0015628066612407565,159.00003142660665,0.006289569195359945,-0.00628685625270009,0.03201420000186772
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a1.0-erel-1e-3,0.5587190427759197,0.75,0.45625,2.0,nan,nan,nan,0.0021038998384028673,157.4556797228451,0.008564364165067673,-0.006290759425610304,0.029649300002347445
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a1.0-erel-1e-2,0.5571931655460503,0.775,0.45,2.0,nan,nan,nan,0.0071950252167880535,139.81578531765354,0.013101430609822273,-0.006283319089561701,0.029129599999578204
MuQ,OpenMuQ/MuQ-large-msd-iter,Covers80__57fb4b69,Covers80,11,160,0,transductive,160,0.014431455172598362,9.193723599310033e-06,1569.707313550454,50.12308120727539,whiten-a1.0-erel-1e-1,0.49797029025212397,0.7125,0.3875,3.0,nan,nan,nan,0.015208683907985687,98.41158540699979,0.030382683500647545,-0.006394679192453623,0.03073439999934635
