encoder,encoder_model_id,config_hash,task_tag,layer,n_files,n_unique_conditions,fit_mode,n_fit,lambda_max,lambda_min,lambda_ratio,effective_rank_centered,treatment,map,recall@10,r_precision,median_rank,diag_mean,off_mean,gap,mean_vec_norm,effective_rank,top1_sv_share,avg_pair_cos,elapsed_sec
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,raw,0.08650961626220585,0.025835195259552784,0.11242783721741205,4.0,nan,nan,nan,0.7961258292198181,45.01467184843939,0.17745481431484222,0.6305819153785706,0.6443920999954571
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,centered,0.0911940518256196,0.028455579890718685,0.11567764840655552,4.0,nan,nan,nan,0.02917967550456524,47.334401662822984,0.1559695452451706,-0.001810721238143742,0.4828635000012582
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,abtt-1,0.09534743550059321,0.030018475538134966,0.12107237378221888,3.0,nan,nan,nan,0.016366906464099884,58.56124488718879,0.09499901533126831,-0.003170622978359461,0.4715756999939913
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,abtt-3,0.08609708883841803,0.029382951000836165,0.11002352438737928,4.0,nan,nan,nan,0.01772265136241913,67.58702991977289,0.06523261964321136,-0.003228380111977458,0.47695930000190856
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,abtt-10,0.08910977947905938,0.03268920715497947,0.11284941429385074,3.0,nan,nan,nan,0.015051155351102352,82.36518646155913,0.04473116248846054,-0.0004505497927311808,0.4828784999990603
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,abtt-30,0.07905100931989933,0.029459776005129716,0.10166423131977073,4.0,nan,nan,nan,0.008125607855618,101.5118318494385,0.03251248225569725,-0.0003891826490871608,0.48720699999830686
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,whiten-a0.2,0.10430546090632989,0.034322261296204755,0.1307361536643462,3.0,nan,nan,nan,0.025754548609256744,80.1442139602859,0.10363679379224777,-0.0018286262638866901,0.5167177000039374
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,whiten-a0.3,0.11274296167610262,0.03800249491607845,0.14052335845004493,2.0,nan,nan,nan,0.023739926517009735,110.51424264480139,0.07990572601556778,-0.0017222934402525425,0.5350182999973185
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,whiten-a0.4,0.12271772806395188,0.042605979537567853,0.15160021371272442,2.0,nan,nan,nan,0.021452076733112335,160.33245880394702,0.05844888836145401,-0.0015366047155112028,0.5331345000013243
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,whiten-a0.5,0.13418942629685987,0.04744392082201918,0.16383362870994916,2.0,nan,nan,nan,0.018824003636837006,244.23800888531682,0.03987158089876175,-0.0012794040376320481,0.520278199997847
OMARRQ-25hz,mtg-upf/omar-rq-multifeature-25hz,SHS100K__779cf530,SHS100K,14,6821,0,transductive,6821,0.0641695037484169,4.300788891686835e-11,1492040306.1971414,45.14955520629883,whiten-a0.6,0.14632729772191477,0.05270160851649079,0.1778058965055944,2.0,nan,nan,nan,0.0158388651907444,380.2309123703355,0.02485492452979088,-0.0009741043322719634,0.5129224999982398
